ID User,Name,Book,Review,Comment
2755169,Anh,Ngồi Khóc Trên Cây,"À, bởi vì rằng thì là mà, sau một thời gian đọc sách triết học triết lý rồi mấy tiểu thuyết lý luận sự đời chua chát mệt đầu quá, nên mình muốn tìm đọc cái gì về tình yêu tình cảm trong sáng sến sẩm sướt mướt kiểu như xem phim Hàn Quốc một chút. Và quyển này thì hình như có tất cả những yếu tố đó. Tình cảm tuổi mới lớn trong sáng, nhẹ nhàng, ngây thơ. Văn miêu tả tình cảm nội tâm thì sến vô cùng tận. Yêu nhau, rồi tưởng là anh em họ hàng, rồi hóa ra lại éo phải. Chưa kip mừng quá được mấy giây t","Huyen Le wrote: ""Hahaha. Cau dang o VN a?""Không, tớ đọc chùa trên mạng thôi=)), chứ vẫn đang ở Mỹ:D"
66302826,Thanh,Ngồi Khóc Trên Cây,Hình ảnh em Rùa đẹp quá :x câu chuyện tình cảm tuổi thơ trong sáng mà cũng lắm gian truân. Mình thích nhất là hình ảnh tuổi thơ ở làng quê và những em bạn động vật của Rùa :x,"Truyện đẹp quá, kết có hậu như là cổ tích vậy"
5626649,Kin,Ngồi Khóc Trên Cây,Hình ảnh em Rùa đẹp quá :x câu chuyện tình cảm tuổi thơ trong sáng mà cũng lắm gian truân. Mình thích nhất là hình ảnh tuổi thơ ở làng quê và những em bạn động vật của Rùa :x,"kết cũng khá mở ấy, có thể tin là Rùa còn sống thật, nhưng cũng có thể đấy chỉ là ảo ảnh mà thôi :)"
98434557,Do Minh Tuan,Bàn Có Năm Chỗ Ngồi,"Giá như một số chuyện có thể tuân theo tiên đề Ơclit, mọi người đều thừa nhận làm theo và ko cần phải chứng minh. Rằng qua một người ở ngoài cuộc sống, có một và chỉ một mối chân tình song hành khắp cuộc đời ta, hoặc có thể kẻ vuông góc mà đi thẳng vào tim ta.....Hầy, tự nhiên nửa sau của cuốn sách cứ nhắc hoài đến môn ""Oán"" làm mình chẳng hiểu sao đâm ra hoài niệm năm tháng cấp 2 vô cùng. Nhớ cô Hoa hiệu phó dạy toán cả 4 năm cấp 2, là giáo viên bộ môn mà đứa nào cũng nơm nớp sợ nhưng cũng yêu ",kk
92441056,Yen Mai,Bàn Có Năm Chỗ Ngồi,"Truyện rất dễ thương, làm tôi nhớ đến thời mình cũng bằng tuổi đấy :)) Đến tận khi học xong 12, tôi vẫn oán môn toán, lên đại học cũng vẫn còn oán. Nhưng mà ngày còn học THPT, tôi ngồi bên Diệu vs Ngà giỏi toán nên cũng cứ dựa dẫn giống như Huy vs Quý ấy. Và nhớ đến cả thằng em nữa. Nó cũng đang cuối lớp 8, chuẩn bị lên lớp 9 rồi. Mong sao nó có những đứa bạn tốt như thế này, cùng nhau học tập, tiến bộ và ""trưởng thành"".",hhrzvvcv lpost ssswwwizsseeww wmm wswwsaawzww
33557818,Loan Tran,Bảy Bước Tới Mùa Hè,"2 sao dành hết cho từ khoảng trang 200 trở đi. Vừa đọc vừa tự nhủ không được bỏ cuộc. Các tác phẩm ra đời từ những năm tên bác được gắn mác bét-seo-lơ mấy năm nay đọc qua cũng nhiều nhưng đây là lần đầu chong đèn ngồi đọc với động lực cố gắng đọc cho hết một lèo để kết thúc cuộc tra tấn này. Bằng tất cả tình cảm dành cho NNA, lần trước tới lần này qua nhiều lần khác nữa vẫn biết sẽ muốn đọc những tác phẩm của bác cho dù niềm háo hức từ nhiều năm nay đã xẹp hẳn. Vì vẫn giữ hy vọng một ngày nào đó",Ta có quyển này cũng chưa đọc nhưng có vẻ những quyển ra đời sau này chỉ được PR rầm rộ chứ không được lòng độc giả lắm về nội dung nhỉ
64601619,Ngọc Lương,Bảy Bước Tới Mùa Hè,"2 sao dành hết cho từ khoảng trang 200 trở đi. Vừa đọc vừa tự nhủ không được bỏ cuộc. Các tác phẩm ra đời từ những năm tên bác được gắn mác bét-seo-lơ mấy năm nay đọc qua cũng nhiều nhưng đây là lần đầu chong đèn ngồi đọc với động lực cố gắng đọc cho hết một lèo để kết thúc cuộc tra tấn này. Bằng tất cả tình cảm dành cho NNA, lần trước tới lần này qua nhiều lần khác nữa vẫn biết sẽ muốn đọc những tác phẩm của bác cho dù niềm háo hức từ nhiều năm nay đã xẹp hẳn. Vì vẫn giữ hy vọng một ngày nào đó",Chuẩn rồi bạn ơi. :))
91392271,Nga Bùi,Bảy Bước Tới Mùa Hè,"Ấm áp và ngọt ngào làm thao...Trời ưi, tui rụng tym tui mất...Từ hôm nay bác Nguyễn Ngọc Ánh chính thức là thần tượng của con nhen bác ưiii huhuSao bác lại có thể hiểu thấu được tâm can trẻ con qua từng câu chữ như vậy cơ chứ...Kể như người lớn đọc được truyện của bác để hiểu và trân trọng những tình cảm trong sáng của lũ trẻ thơ thì hay biết mấy.Mình chưa nhận mình là người lớn thực sự (bởi tâm hồn mình vẫn còn hồn nhiên và ngây thơ vô số tội lắm), nhưng dường như mình cũng đang dần quên đi nhữ","Tuổi thơ thật là tươi đẹp m nhỉ ♡ Giá như có 1 lần được trở về, mình sẽ hạnh phúc biết bao ❤"
86999420,Phương Moke,Bảy Bước Tới Mùa Hè,"Ấm áp và ngọt ngào làm thao...Trời ưi, tui rụng tym tui mất...Từ hôm nay bác Nguyễn Ngọc Ánh chính thức là thần tượng của con nhen bác ưiii huhuSao bác lại có thể hiểu thấu được tâm can trẻ con qua từng câu chữ như vậy cơ chứ...Kể như người lớn đọc được truyện của bác để hiểu và trân trọng những tình cảm trong sáng của lũ trẻ thơ thì hay biết mấy.Mình chưa nhận mình là người lớn thực sự (bởi tâm hồn mình vẫn còn hồn nhiên và ngây thơ vô số tội lắm), nhưng dường như mình cũng đang dần quên đi nhữ",Chắc chúng ta lại phải đọc Cho tôi xin 1 vé đi tuổi thơ của bác NNA rùi m ơi =)))))
109957559,sa xau cho,Bảy Bước Tới Mùa Hè,"Cũng bình thường, hay là do tui không cảm được văn của tác giả ta... ",:(
69229622,bleue,Bảy Bước Tới Mùa Hè,yikes. cuối cùng cũng xong.tổng kết 2/5 sao: dễ đọc nhưng không hợp gu. simply not to my taste.,Ủa hồi xưa có đứa nói với tao là sách bác Ánh hông phải gu mà
95556089,Laven,Bảy Bước Tới Mùa Hè,yikes. cuối cùng cũng xong.tổng kết 2/5 sao: dễ đọc nhưng không hợp gu. simply not to my taste.,Vậy bồ thấy văn bác Ánh như nào ? =)))
69229622,bleue,Bảy Bước Tới Mùa Hè,yikes. cuối cùng cũng xong.tổng kết 2/5 sao: dễ đọc nhưng không hợp gu. simply not to my taste.,"Ui, sry bạn nha. Hôm trước mình mắt nhắm mắt mở nên tưởng cái rì viu này là của bạn mình ;;;;;;"
69229622,bleue,Bảy Bước Tới Mùa Hè,yikes. cuối cùng cũng xong.tổng kết 2/5 sao: dễ đọc nhưng không hợp gu. simply not to my taste.,Nên mới cmt xưng hô mày tao như thế. Sry bạn nhiềuuuu
69229622,bleue,Bảy Bước Tới Mùa Hè,yikes. cuối cùng cũng xong.tổng kết 2/5 sao: dễ đọc nhưng không hợp gu. simply not to my taste.,Lần cuối mình đọc sách bác Ánh là năm lớp 9. Mình thích cuốn Quán Gò Đi Lên vì cuốn đấy hài vãi luôn =)))))) Sau mình có đọc qua mấy cuốn nhưng không để lại ấn tượng mấy. Kiểu như giờ cứ nhắc đến sách của NNA là mình lại nhớ tới QGĐL thôi ấy. Btw sry bạn nhiều nha bạn ơi T_T
95556089,Laven,Bảy Bước Tới Mùa Hè,yikes. cuối cùng cũng xong.tổng kết 2/5 sao: dễ đọc nhưng không hợp gu. simply not to my taste.,"Ừ cậu, t cũng hơi ngạc nhiên xíu nhưng t không bận tâm lắm đâu :)) thôi coi như là một dịp nói chuyện luôn :)) nghe c kể làm t cũng muốn cho QGĐL một cơ hội."
37246026,Kiet Huynh,Quán Gò Đi Lên,"4.25/5 Đo Đo ở đâu nhỉ? Ở Quán gò đi lên!Làng Đo Đo xuất hiện khá nhiều trong các tác phẩm của bác Ánh rồi đó nhỉ... Sao lần nào đọc sách bác Ánh cũng buồn không tả nổi, dù chỉ man mác thôi...","Đo Đo quán, quận 1"
37246026,Kiet Huynh,Quán Gò Đi Lên,"4.25/5 Đo Đo ở đâu nhỉ? Ở Quán gò đi lên!Làng Đo Đo xuất hiện khá nhiều trong các tác phẩm của bác Ánh rồi đó nhỉ... Sao lần nào đọc sách bác Ánh cũng buồn không tả nổi, dù chỉ man mác thôi...",Quán này của bác NNA luôn :))
65853099,Regina / cà rốt và thỏ,Quán Gò Đi Lên,"4.25/5 Đo Đo ở đâu nhỉ? Ở Quán gò đi lên!Làng Đo Đo xuất hiện khá nhiều trong các tác phẩm của bác Ánh rồi đó nhỉ... Sao lần nào đọc sách bác Ánh cũng buồn không tả nổi, dù chỉ man mác thôi...","Kiet wrote: ""Đo Đo quán, quận 1""quận 1 có cái quán đó thật á anh :(((((((((((((( huhu"
5918351,cọng rơm,Quán Gò Đi Lên,Tui nói là tui mê cuốn này tới mức đã tự tay viết sequel cho nó luôn đó mấy bạn tin hông? Lớn lên mới biết cái đó gọi là fanfic :)))))) ,"ê chị cũng thích truyện này, nhớ quài tụi nó gọi cái bao là cái bô : ))"
10441896,Quynh Than,Quán Gò Đi Lên,Tui nói là tui mê cuốn này tới mức đã tự tay viết sequel cho nó luôn đó mấy bạn tin hông? Lớn lên mới biết cái đó gọi là fanfic :)))))) ,em năm 14 tuổi đã điều tra sao đó mà tới tận quán ăn xong đòi bỏ vô cái bô mang zìa nữa đó chài ai đúng là tủi chẻ rồ dại
5918351,cọng rơm,Quán Gò Đi Lên,Tui nói là tui mê cuốn này tới mức đã tự tay viết sequel cho nó luôn đó mấy bạn tin hông? Lớn lên mới biết cái đó gọi là fanfic :)))))) ,"==)))))))))))))))))))))))))))cái quán có cái bô nó nằm gần cty chị, năm nào cũng đc đi ăn sn xíp hâhaa nhưng bi h thì đã ko còn háo hức zì cái bô : ))Q thặc cute :))"
10441896,Quynh Than,Quán Gò Đi Lên,Tui nói là tui mê cuốn này tới mức đã tự tay viết sequel cho nó luôn đó mấy bạn tin hông? Lớn lên mới biết cái đó gọi là fanfic :)))))) ,chết mồ chưa có khi nào giữa dòng đời tấp nập ta vô tình ngồi ăn mì quảng trước mặt nhau mà hông hay....
32372791,Haiiro,Đi Qua Hoa Cúc,"Thấy muốn hờn dỗi và hơi khó hiểu (và một chút đau đớn nữa) khi cuốn sách mình thích lại được chấm điểm ngập ngừng như vậy dù tôi biết ai cũng có cái lí lẽ của mình...Cuốn nào của bác Ánh cũng khiến tôi tha thiết mơ về tuổi thơ, cái quãng thời gian tươi đẹp nhất trong cuộc đời tôi đã cách xa cả ngàn mây rồi. Nông thôn ngày nay cũng đã hiện đại hóa, trẻ em ở quê tôi bây giờ cũng máy tính điện tử smartphone nhiều, không còn chỉ chú mục vào những trò lăn lê bò toài như khi xưa quãng cách đây 10 năm","À mà sách bác Ánh là cái kiểu chẳng có gì kịch tính giật thót tim gan phèo phổi mà mình hễ cứ đọc là bị cuốn phăng đi, cứ lật mải miết hết trang này tới trang khác. Vì sao? Vì saoooo?"
50592114,Pham Ngat,Đi Qua Hoa Cúc,"Thấy muốn hờn dỗi và hơi khó hiểu (và một chút đau đớn nữa) khi cuốn sách mình thích lại được chấm điểm ngập ngừng như vậy dù tôi biết ai cũng có cái lí lẽ của mình...Cuốn nào của bác Ánh cũng khiến tôi tha thiết mơ về tuổi thơ, cái quãng thời gian tươi đẹp nhất trong cuộc đời tôi đã cách xa cả ngàn mây rồi. Nông thôn ngày nay cũng đã hiện đại hóa, trẻ em ở quê tôi bây giờ cũng máy tính điện tử smartphone nhiều, không còn chỉ chú mục vào những trò lăn lê bò toài như khi xưa quãng cách đây 10 năm","Đọc mà buồn nẫu cả ruột. Đọc cuốn này vừa hiểu nhưng cũng buồn, thương, giận Ngà các kiểu :(. Cũng thương Trường lắm. Chỉ là yêu đơn phương thôi mà, có nhất thiết phải trải qua cái kết cục bi đát như vậy ở cái tuổi mới lớn thế không -_-"
32372791,Haiiro,Đi Qua Hoa Cúc,"Thấy muốn hờn dỗi và hơi khó hiểu (và một chút đau đớn nữa) khi cuốn sách mình thích lại được chấm điểm ngập ngừng như vậy dù tôi biết ai cũng có cái lí lẽ của mình...Cuốn nào của bác Ánh cũng khiến tôi tha thiết mơ về tuổi thơ, cái quãng thời gian tươi đẹp nhất trong cuộc đời tôi đã cách xa cả ngàn mây rồi. Nông thôn ngày nay cũng đã hiện đại hóa, trẻ em ở quê tôi bây giờ cũng máy tính điện tử smartphone nhiều, không còn chỉ chú mục vào những trò lăn lê bò toài như khi xưa quãng cách đây 10 năm","Pham wrote: ""...""Giận Ngà dễ dãi quá chị ơi, tội thằng cu Trường quá chời :(( Em vừa thích Trường vừa ủng hộ mấy trò ranh mãnh của 3 thằng cu í. Tình đầu trong sáng đau đớn ghia. Giá Trường để được Ngà lại phía sau mà bước tiếp thì tốt biết mấy vì dù tội Ngà nhưng hình như Ngà cũng chọn để lại quá khứ sau lưng rồi.Cuốn này em thấy đỡ buồn hơn Mắt biếc được chút chút."
50592114,Pham Ngat,Đi Qua Hoa Cúc,"Thấy muốn hờn dỗi và hơi khó hiểu (và một chút đau đớn nữa) khi cuốn sách mình thích lại được chấm điểm ngập ngừng như vậy dù tôi biết ai cũng có cái lí lẽ của mình...Cuốn nào của bác Ánh cũng khiến tôi tha thiết mơ về tuổi thơ, cái quãng thời gian tươi đẹp nhất trong cuộc đời tôi đã cách xa cả ngàn mây rồi. Nông thôn ngày nay cũng đã hiện đại hóa, trẻ em ở quê tôi bây giờ cũng máy tính điện tử smartphone nhiều, không còn chỉ chú mục vào những trò lăn lê bò toài như khi xưa quãng cách đây 10 năm","Ừ, Ngà thì để mọi thứ lại phía sau rồi. Còn chuyện dễ dãi, chị nói hiểu thì bởi tâm lý con gái mới lớn, lại gặp đúng loại đàn ông vậy thì chống sao được :(Thương Trường mà. Nó trong sáng, biết đâu lại dính phải cái sự đau lòng bất thình lình như vậy :3"
115917817,nguyen quang minh,Đi Qua Hoa Cúc,"Thấy muốn hờn dỗi và hơi khó hiểu (và một chút đau đớn nữa) khi cuốn sách mình thích lại được chấm điểm ngập ngừng như vậy dù tôi biết ai cũng có cái lí lẽ của mình...Cuốn nào của bác Ánh cũng khiến tôi tha thiết mơ về tuổi thơ, cái quãng thời gian tươi đẹp nhất trong cuộc đời tôi đã cách xa cả ngàn mây rồi. Nông thôn ngày nay cũng đã hiện đại hóa, trẻ em ở quê tôi bây giờ cũng máy tính điện tử smartphone nhiều, không còn chỉ chú mục vào những trò lăn lê bò toài như khi xưa quãng cách đây 10 năm",chi.cach doc vs
103411783,Quang,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó",Dạo này đọc tích cực ghê :)))
108030275,Long Trịnh,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó","Quang wrote: ""Dạo này đọc tích cực ghê :)))""Tranh thủ anh ạ, em sắp phải ôn thi Đại Học rồi :(((("
108030275,Long Trịnh,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó","Long wrote: ""Quang wrote: ""Dạo này đọc tích cực ghê :)))""Fun fact là vẫnn chưa xong Harry Potter :>"
103411783,Quang,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó",Ừ. Cố lên nha 😁 Lo ôn đi. Thi xong tha hồ đọc. Còn 2 3 tuần.
108030275,Long Trịnh,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó","Quang wrote: ""Ừ. Cố lên nha 😁 Lo ôn đi. Thi xong tha hồ đọc. Còn 2 3 tuần.""Năm sau em mới thi mà :v"
103411783,Quang,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó",:v vậy mà kêu em ôn thi ĐH :v
108030275,Long Trịnh,Đi Qua Hoa Cúc,"2.5/5. Sách nhạt nhưng thơ trong sách thì hay điênnnnn.""Có một người đi qua hoa cúcBỏ lại sau lưng cả tuổi thơ mìnhCó hai người đi qua hoa cúcBỏ lại sau lưng cả một mối tình"" Nhìn chung thì ngoài ""đặc sản"" trong trẻo, gần gũi, hóm hỉnh ra thì sách bác Ánh còn bị nhạt nữa. Đọc nưa đầu hơi buồn ngủ và cực nản. Ngoài rất nhạt ra thì chỉ đọc giải trí thôi cũng được. Sách không có chiều sâu đâu nên đừng kì vọng quá. Nhưng mà thơ mình vừa trích dẫn trên kia thì hay điên nhé. Nói không quá đâu nhưng nó",Ôn thi cho năm sau mới kịp anh ạ :v Chứ đợi đến giờ mới ôn thì đầu quân cho Tú Bà rồi anh :v
78223732,Lương Nguyễn,Đi Qua Hoa Cúc,"Cuốn này là cuốn mình ít ấn tượng nhất trong mấy cuốn của Nguyễn Nhật Ánh đã đọc. Câu chuyện dễ đoán, câu từ cũng không mấy nổi bật. Cũng không mấy bất ngờ vì truyện viết từ 1995. Cơ mà điều bất ngờ là mình bắt gặp từ “cà khịa”, ơ, cứ tưởng từ “cà khịa mới nổi đây mà.. Ừ thì Trường- cháu Dì Miên, nổi tiếng ham chơi, lông bông sớm chiều với lũ nhóc quậy Chửng anh, Chửng em, một ngày phải lòng chị Ngà- bạn dì Miên về quê cùng ôn thi tú tài. Trớ trêu thay chị Ngà lại thích anh tóc quăn Điền, lỡ tra",Thương cô gái ấy. Bây giờ thế giới phẳng rồi. Nhưng vẫn còn một số còn giữ văn hóa cũ. Con gái phải thế này thế kia 😃😃😃
115917817,nguyen quang minh,Đi Qua Hoa Cúc,"Đọc xong sách, tôi cảm thấy lòng trống rỗng. Không biết nữa, khi đọc thì có thể phát hiện ra số chuyện, nhưng quả thật bất ngờ... Có lẽ là buồn, hụt hững. Đúng là một câu chuyện buồn.",chi cach doc vs
76083033,Manhkien199,Đi Qua Hoa Cúc,"Câu chuyện chưa đủ hấp dẫn, thiếu đi một cái j đó",Đây là cuốn thứ 3 mà mình đọc của bác Ánh. So với mắt biếc thì cuốn này thua xa. Miêu tả tâm trạng nv chưa đủ sâu để mình thấy hết sự khắc khổ của nv chính.Cái kết khá đột ngột mang lại sự cụt lủn hơn là bất ngờ.
115917817,nguyen quang minh,Cây Chuối Non Đi Giày Xanh,Có vẻ cuốn này đã nhen nhóm lại tình yêu với bác Ánh đã đánh rơi từ lúc nào.,chi canh doc vs
115917817,nguyen quang minh,Cây Chuối Non Đi Giày Xanh,"Thiệt tình mà nói, nếu chỉ xét thuần về motif truyện thì cái motif truyện trong các tác phẩm của bác Nguyễn Nhật Ánh bị xếp vào hàng cũ mèm cũ rích, xào đi xào lại 10 lần như chục...Nhưng cái quái gì làm cho sách nào mới của bác cũng làm tui muốn mua và đọc vèo vèo chỉ trong vài tiếng? (đọc nhanh không phải do sách mỏng mà do lời lẽ đơn thuần nhẹ nhàng quá, khiến đầu óc có thể thư thả mà đọc nhanh như một vị thần :D)Motif không mới nhưng đám trẻ con trong sách Nguyễn Nhật Ánh - cách chúng đối xử",chi cach doc vs
24243723,Anh,Cây Chuối Non Đi Giày Xanh,"Thiệt tình mà nói, nếu chỉ xét thuần về motif truyện thì cái motif truyện trong các tác phẩm của bác Nguyễn Nhật Ánh bị xếp vào hàng cũ mèm cũ rích, xào đi xào lại 10 lần như chục...Nhưng cái quái gì làm cho sách nào mới của bác cũng làm tui muốn mua và đọc vèo vèo chỉ trong vài tiếng? (đọc nhanh không phải do sách mỏng mà do lời lẽ đơn thuần nhẹ nhàng quá, khiến đầu óc có thể thư thả mà đọc nhanh như một vị thần :D)Motif không mới nhưng đám trẻ con trong sách Nguyễn Nhật Ánh - cách chúng đối xử","nguyen quang minh wrote: ""chi cach doc vs""Là sao hả bạn? Mình chưa hiểu ý bạn...- Nếu là đọc ở đâu, thì mình mua sách giấy trên tiki nè- Nếu làm sao để đọc được văn phong của bác NNA, thì cứ tự mặc định bản thân mình là người thích thế giới đơn thuần của trẻ con, đọc để thấy vui, thấy tuổi thơ mình trong đó thôi là được á bạn:)))"
67786939,Lala Nguyen,Cây Chuối Non Đi Giày Xanh,"Lúc tối mình chỉ lỡ miệng nhấp hai ngụm cà phê thôi mà nằm mãi không ngủ được 😂 Nên là mình mang cuốn sách này ra đọc tiếp.Chủ đề tuổi thơ, tuổi mới lớn của bác Ánh giống như một mỏ vàng, mà có mỏ nào đào mãi không hết đâu :)) Vậy nên cây chuối non lần này cũng từa tựa như cô bé Rùa hay là cô bé Mận năm nào thôi à :))Nhưng đó cũng là một nét tài năng của bác ấy. Làm sao để xào lại những hình mẫu tương tự nhau như vậy mà người đọc vẫn yêu quý đón nhận, sách vẫn bán chạy tưng bừng, đâu phải là điề",Thế nhưng rate 3* ?
43437071,Minh Trang,Cây Chuối Non Đi Giày Xanh,"Lúc tối mình chỉ lỡ miệng nhấp hai ngụm cà phê thôi mà nằm mãi không ngủ được 😂 Nên là mình mang cuốn sách này ra đọc tiếp.Chủ đề tuổi thơ, tuổi mới lớn của bác Ánh giống như một mỏ vàng, mà có mỏ nào đào mãi không hết đâu :)) Vậy nên cây chuối non lần này cũng từa tựa như cô bé Rùa hay là cô bé Mận năm nào thôi à :))Nhưng đó cũng là một nét tài năng của bác ấy. Làm sao để xào lại những hình mẫu tương tự nhau như vậy mà người đọc vẫn yêu quý đón nhận, sách vẫn bán chạy tưng bừng, đâu phải là điề",Vì nó không có gì mới mẻ nên mình chỉ rate 3* đó :)) 7/10 thôi :))
54781051,Lan Nguyen,Con Chó Nhỏ Mang Giỏ Hoa Hồng,"Bọn chó trong này đáng yêu quáaaaaNếu không kể đến cuốn Cho tôi xin một vé đi tuổi thơ mình đọc từ lâu lắm rồi, hình như là đầu cấp 2, đến nỗi giờ hầu như không nhớ được gì, thì có thể coi đây là cuốn đầu tiên của Nguyễn Nhật Ánh mà mình đọc. Cũng ổn đấy chứ. 5 con chó mỗi con đều có những tính cách đặc trưng riêng. Nhất là con Pig, mình thích nó quá đi mất, rõ ràng là dũng cảm có thừa, sức chiến đấu cũng không kém, mà không thèm nhìn đến vị trí thủ lĩnh, bình thường lại hiền lành quá đỗi. Trước","Bạn có thể đọc thêm ""Tôi là Bêto"" nhé, cũng hay lắm"
109957559,sa xau cho,Con Chó Nhỏ Mang Giỏ Hoa Hồng,"Bọn chó trong này đáng yêu quáaaaaNếu không kể đến cuốn Cho tôi xin một vé đi tuổi thơ mình đọc từ lâu lắm rồi, hình như là đầu cấp 2, đến nỗi giờ hầu như không nhớ được gì, thì có thể coi đây là cuốn đầu tiên của Nguyễn Nhật Ánh mà mình đọc. Cũng ổn đấy chứ. 5 con chó mỗi con đều có những tính cách đặc trưng riêng. Nhất là con Pig, mình thích nó quá đi mất, rõ ràng là dũng cảm có thừa, sức chiến đấu cũng không kém, mà không thèm nhìn đến vị trí thủ lĩnh, bình thường lại hiền lành quá đỗi. Trước",Huyen Pham :))
75929416,Tranhieu0410,Trại Hoa Vàng,"Đọc giải trí nhẹ nhàng chứ mình không thích cuốn này lắm, tình yêu và tình bạn học trò giản dị nhẹ nhàng, cũng không có cao trào thắt nút gỡ nút gì cả, chắc quá tuổi đọc truyện bác Ánh thật.",Đầu năm đọc ghê quá.
98709448,⭐ Mrs Pendragon⚡Hương Quỳnh ⭐,Trại Hoa Vàng,"không phải là một cuốn sách quá xuất sắc của bác nhưng đọc cx rất cuốn và lạ: bình dị, cso vui vó buồn, nhưng điểm mạnh là dù trong hoàn cảnh nghèo khổ về vật chất nhất, bác ánh vẫn làm nó thật tình, thật trong trẻo và nên thơ","Em thích cuốn này vì sự hài hước và đơn giản của nó, em thích những câu chuyện như vầy của bác, đừng có yêu đương drama nữa em mệt mỏi quá :)) bác cứ viết hài hài thế này là dc rCòn truyện cho người lớn thì em thích nhất Còn chút gì để nhớ vì nó lấy bối cảnh Sài Gòn trong 1 giai đoạn lịch sử còn ngổn ngang và cách mà chính trị đã xen ngang vào tư duy, tình cảm của đôi bạn trẻ cũng dc thể hiện rất tinh tế. Em đặc biệt thích bối cảnh Sài Gòn mang phong vị hơi xưa xưa cũ cũ như v, ko nhiều truyện bác Ánh nói về Sài Gòn, toàn là ở quê bác miền Trung chủ yếu, chắc tại em yêu Sài Gòn quá nên em mới thích quyển này như v :>"
